
DATE,OSS_KEYWORD,USERS,SITE_VISITS,RANK,KEYWORD_CATEGORY
2021-07-02,monitor,48.10017751,48.10017751,9,Computer
2021-07-02,eggs,48.10017751,49.333515395,9,Grocery
2021-07-02,office chair,48.10017751,51.800191165,9,Furniture
2021-07-02,mouse,48.10017751,50.56685328,9,Computer
2021-07-03,laptop,71.1514451,84.492341056,1,Computer
2021-07-03,ps5,59.292870916,60.775192689,2,Toy & Games
2021-07-03,invincible,59.292870916,63.739836235,2,Movie
2021-07-03,rtx 3080,59.292870916,62.257514462,2,Graphics card
2021-07-03,gaming pc,57.810549143,66.704479781,5,Computer
2021-07-03,headphones,56.32822737,59.292870916,6,Computer
2021-07-03,tomorrow war,56.32822737,57.810549143,6,Movie
2021-07-03,keyboard,56.32822737,57.810549143,6,Computer
2021-07-03,office chair,56.32822737,59.292870916,6,Furniture
2021-07-03,ssd,54.845905598,56.32822737,10,Computer
2021-07-04,independence day,105.421207278,110.072142893,1,Movie
2021-07-04,laptop,75.965281715,88.367776689,2,Computer
2021-07-04,ps5,66.663410485,68.213722356,3,Toy & Games
2021-07-04,desk,63.562786741,68.213722356,4,Furniture
2021-07-04,monitor,63.562786741,65.113098613,4,Computer
2021-07-04,keyboard,62.012474869,63.562786741,6,Computer
2021-07-04,tv,58.911851126,66.663410485,7,TV
2021-07-04,invincible,58.911851126,60.462162998,7,Movie
2021-07-04,headphones,58.911851126,58.911851126,7,Computer
2021-07-04,office chair,55.811227382,57.361539254,10,Furniture
2021-07-04,gaming chair,55.811227382,63.562786741,10,Furniture
2021-07-04,mouse pad,55.811227382,58.911851126,10,Computer
2021-07-05,rick and morty,92.386842324,92.386842324,1,Movie
2021-07-05,laptop,78.997444886,85.692143605,2,Computer
2021-07-05,desk,76.319565398,77.658505142,3,Furniture
2021-07-05,rick and morty season 5,70.963806423,72.302746167,4,Movie
2021-07-05,headphones,69.624866679,70.963806423,5,Computer
2021-07-05,ps5,66.946987192,66.946987192,6,Toy & Games
2021-07-05,kindle,66.946987192,66.946987192,6,Computer
2021-07-05,office chair,61.591228216,64.269107704,8,Furniture
2021-07-05,invincible,61.591228216,65.608047448,8,Movie
2021-07-05,toilet paper,58.913348729,61.591228216,10,Grocery
2021-07-05,monitor,58.913348729,62.93016796,10,Computer
2021-07-05,eggs,58.913348729,58.913348729,10,Grocery
2021-07-06,nintendo switch oled,150.225869838,208.452951171,1,Toy & Games
2021-07-06,nintendo switch,122.276870799,139.744995198,2,Toy & Games
2021-07-06,switch oled,81.517913866,101.315121519,3,Toy & Games
2021-07-06,laptop,62.885247839,68.707955973,4,Computer
2021-07-06,laptop stand,61.720706213,65.214331093,5,Computer
2021-07-06,keyboard,61.720706213,62.885247839,5,Computer
2021-07-06,protein powder,61.720706213,61.720706213,5,Grocery
2021-07-06,webcam,61.720706213,64.049789466,5,Computer
2021-07-06,office chair,57.062539706,60.556164586,9,Furniture
2021-07-06,headphones,55.897998079,60.556164586,10,Computer
2021-07-07,ps5,72.126131726,72.126131726,1,Toy & Games
2021-07-07,ipad,66.309508199,67.472832905,2,Computer
2021-07-07,monitor,62.819534084,62.819534084,3,Computer
2021-07-07,toilet paper,61.656209378,62.819534084,4,Grocery
2021-07-07,desk,58.166235263,62.819534084,5,Furniture
2021-07-07,ssd,55.839585852,57.002910557,6,Computer
2021-07-07,office chair,54.676261147,59.329559968,7,Furniture
2021-07-07,nintendo switch,54.676261147,69.799482315,7,Toy & Games
2021-07-07,keyboard,53.512936442,57.002910557,9,Computer
2021-07-07,mouse pad,53.512936442,57.002910557,9,Computer
2021-07-08,headphones,88.236387186,91.765842674,1,Computer
2021-07-08,keyboard,74.118565236,76.471535561,2,Computer
2021-07-08,ps5,61.177228449,63.530198774,3,Toy & Games
2021-07-08,toilet paper,58.824258124,58.824258124,4,Grocery
2021-07-08,monitor,57.647772962,58.824258124,5,Computer
2021-07-08,mouse pad,57.647772962,63.530198774,5,Computer
2021-07-08,nintendo switch,54.118317474,58.824258124,7,Toy & Games
2021-07-08,eggs,54.118317474,54.118317474,7,Grocery
2021-07-08,desk,54.118317474,60.000743287,7,Furniture
2021-07-08,laptop,52.941832312,54.118317474,10,Computer
2021-07-08,bread,52.941832312,54.118317474,10,Grocery
2021-07-09,leverage redemption,68.428911622,70.872801323,1,Movie
2021-07-09,keyboard,59.875297669,62.31918737,2,Computer
2021-07-09,ssd,54.987518268,56.209463118,3,Computer
2021-07-09,monitor,53.765573417,54.987518268,4,Computer
2021-07-09,desk,51.321683717,57.431407969,5,Furniture
2021-07-09,fan,51.321683717,51.321683717,5,Appliance
2021-07-09,ps5,48.877794016,52.543628567,7,Toy & Games
2021-07-09,headphones,47.655849165,47.655849165,8,Computer
2021-07-09,webcam,47.655849165,47.655849165,8,Computer
2021-07-09,office chair,47.655849165,54.987518268,8,Furniture
2021-07-10,ps5,74.783221286,76.221360157,1,Toy & Games
2021-07-10,office chair,70.468804674,73.345082415,2,Furniture
2021-07-10,nintendo switch games,58.963693706,61.839971448,3,Toy & Games
2021-07-10,nintendo switch,58.963693706,66.154388061,3,Toy & Games
2021-07-10,toilet paper,57.525554836,58.963693706,5,Grocery
2021-07-10,desk,56.087415965,60.401832577,6,Furniture
2021-07-10,monitor,56.087415965,58.963693706,6,Computer
2021-07-10,laptop,53.211138223,58.963693706,8,Computer
2021-07-10,eggs,50.334860481,51.772999352,9,Grocery
2021-07-10,keyboard,50.334860481,50.334860481,9,Computer
2021-07-11,asus proart pa32ucg,251.158362831,252.538353835,1,Computer
2021-07-11,desk,93.83938831,99.359352329,2,Furniture
2021-07-11,laptop,70.379541233,75.899505251,3,Computer
2021-07-11,milk,67.619559224,67.619559224,4,Grocery
2021-07-11,eggs,64.859577215,66.239568219,5,Grocery
2021-07-11,headphones,63.47958621,63.47958621,6,Computer
2021-07-11,office chair,63.47958621,66.239568219,6,Furniture
2021-07-11,keyboard,59.339613196,60.719604201,8,Computer
2021-07-11,toilet paper,57.959622192,57.959622192,9,Grocery
2021-07-11,bread,56.579631187,57.959622192,10,Grocery
2021-07-11,protein powder,56.579631187,56.579631187,10,Grocery
2021-07-11,paper towels,56.579631187,56.579631187,10,Grocery
2021-07-12,rick and morty,93.479350072,95.816333824,1,Movie
2021-07-12,eggs,72.446496306,72.446496306,2,Grocery
2021-07-12,ps5,67.772528802,70.109512554,3,Toy & Games
2021-07-12,asus proart pa32ucg,65.43554505,66.604036926,4,Computer
2021-07-12,amazon ptime,64.267053175,67.772528802,5,Amazon
2021-07-12,desk,61.930069423,65.43554505,6,Furniture
2021-07-12,mouse pad,60.761577547,66.604036926,7,Computer
2021-07-12,kindle,59.593085671,59.593085671,8,Computer
2021-07-12,laptop,59.593085671,65.43554505,8,Computer
2021-07-12,headphones,58.424593795,60.761577547,10,Computer
2021-07-12,keyboard,58.424593795,61.930069423,10,Computer
2021-07-13,monitor,65.424099972,67.760674971,1,Computer
2021-07-13,keyboard,60.750949974,61.919237474,2,Computer
2021-07-13,kindle,60.750949974,60.750949974,2,Computer
2021-07-13,mouse,57.246087476,58.414374975,4,Computer
2021-07-13,headphones,54.909512477,56.077799976,5,Computer
2021-07-13,ssd,54.909512477,56.077799976,5,Computer
2021-07-13,toilet paper,51.404649978,51.404649978,7,Grocery
2021-07-13,mouse pad,51.404649978,54.909512477,7,Computer
2021-07-13,wireless mouse,51.404649978,53.741224977,7,Computer
2021-07-13,webcam,50.236362479,50.236362479,10,Computer
2021-07-13,laptop,50.236362479,52.572937478,10,Computer
2021-07-13,paper towels,50.236362479,50.236362479,10,Grocery
2021-07-14,ps5,79.619813258,83.132452078,1,Toy & Games
2021-07-14,monitor,70.252776404,70.252776404,2,Computer
2021-07-14,headphones,65.569257977,66.740137584,3,Computer
2021-07-14,keyboard,62.056619157,63.227498764,4,Computer
2021-07-14,desk,56.202221123,58.543980337,5,Furniture
2021-07-14,laptop,52.689582303,58.543980337,6,Computer
2021-07-14,eggs,52.689582303,52.689582303,6,Grocery
2021-07-14,toilet paper,52.689582303,53.86046191,6,Grocery
2021-07-14,xbox series x,51.518702696,52.689582303,9,Computer
2021-07-14,laptop stand,51.518702696,55.031341517,9,Computer
2021-07-15,switch oled,113.538130889,131.27846384,1,Toy & Games
2021-07-15,nintendo switch oled,112.355442025,141.922663611,2,Toy & Games
2021-07-15,monitor,72.144020669,73.326709532,3,Computer
2021-07-15,ps5,72.144020669,75.692087259,3,Toy & Games
2021-07-15,nintendo switch,69.778642942,70.961331805,5,Toy & Games
2021-07-15,headphones,63.865198625,66.230576352,6,Computer
2021-07-15,desk,59.134443171,62.682509761,7,Furniture
2021-07-15,i alone can fix it,55.586376581,56.769065444,8,Miscellaneous
2021-07-15,screws,55.586376581,56.769065444,8,Hardware
2021-07-15,toilet paper,54.403687718,54.403687718,10,Grocery
2021-07-15,laptop,54.403687718,54.403687718,10,Computer
2021-07-16,ps5,78.587576663,84.72723109,1,Toy & Games
2021-07-16,headphones,63.852406039,65.080336924,2,Computer
2021-07-16,toilet paper,63.852406039,65.080336924,2,Grocery
2021-07-16,nintendo switch,62.624475154,63.852406039,4,Toy & Games
2021-07-16,ssd,62.624475154,65.080336924,4,Computer
2021-07-16,monitor,61.396544268,63.852406039,6,Computer
2021-07-16,desk,56.484820727,58.940682497,7,Furniture
2021-07-16,steam deck,55.256889841,56.484820727,8,Miscellaneous
2021-07-16,laptop,54.028958956,58.940682497,9,Computer
2021-07-16,keyboard,52.801028071,57.712751612,10,Computer
2021-07-16,office chair,52.801028071,52.801028071,10,Furniture
2021-07-17,headphones,76.642859897,79.53504329,1,Computer
2021-07-17,nintendo switch,75.196768201,78.088951593,2,Toy & Games
2021-07-17,ssd,70.858493112,73.750676505,3,Computer
2021-07-17,desk,66.520218024,70.858493112,4,Furniture
2021-07-17,ps5,62.181942935,62.181942935,5,Toy & Games
2021-07-17,earbuds,59.289759543,65.074126328,6,Cellphone
2021-07-17,monitor,59.289759543,63.628034632,6,Computer
2021-07-17,eggs,57.843667847,57.843667847,8,Grocery
2021-07-17,laptop stand,54.951484455,57.843667847,9,Computer
2021-07-17,tv,53.505392758,54.951484455,10,TV
2021-07-18,desk,92.231788718,95.026691406,1,Furniture
2021-07-18,eggs,82.449629308,82.449629308,2,Grocery
2021-07-18,laptop,79.65472662,88.039434685,3,Computer
2021-07-18,ssd,78.257275276,83.847080652,4,Computer
2021-07-18,milk,75.462372587,75.462372587,5,Grocery
2021-07-18,toilet paper,74.064921243,75.462372587,6,Grocery
2021-07-18,office chair,69.87256721,71.270018555,7,Furniture
2021-07-18,ps5,68.475115866,69.87256721,8,Toy & Games
2021-07-18,nintendo switch,68.475115866,72.667469899,8,Toy & Games
2021-07-18,invincible,62.885310489,74.064921243,10,Movie
2021-07-18,monitor,62.885310489,67.077664522,10,Computer
2021-07-19,narappa,108.343317328,110.698606835,1,Movie
2021-07-19,monitor,91.856290778,94.211580285,2,Computer
2021-07-19,headphones,74.191619475,74.191619475,3,Computer
2021-07-19,desk,71.836329968,80.079843243,4,Furniture
2021-07-19,laptop,71.836329968,73.013974721,4,Computer
2021-07-19,office chair,68.303395707,74.191619475,6,Furniture
2021-07-19,eggs,67.125750953,71.836329968,7,Grocery
2021-07-19,laptop stand,67.125750953,69.481040461,7,Computer
2021-07-19,keyboard,65.9481062,71.836329968,9,Computer
2021-07-19,narappa telugu movie,60.059882432,63.592816693,10,Movie
2021-07-19,ps5,60.059882432,60.059882432,10,Toy & Games
2021-07-20,monitor,88.718869586,92.267624369,1,Computer
2021-07-20,new world,69.792177407,73.340932191,2,Movie
2021-07-20,headphones,68.609259146,68.609259146,3,Computer
2021-07-20,desk,67.426340885,69.792177407,4,Furniture
2021-07-20,laptop,66.243422624,70.975095669,5,Computer
2021-07-20,nintendo switch,59.145913057,67.426340885,6,Toy & Games
2021-07-20,office chair,59.145913057,65.060504363,6,Furniture
2021-07-20,keyboard,55.597158274,57.962994796,8,Computer
2021-07-20,kindle,55.597158274,55.597158274,8,Computer
2021-07-20,ps5,53.231321751,55.597158274,10,Toy & Games
2021-07-21,ps5,167.009780159,174.116579314,1,Toy & Games
2021-07-21,playstation 5,124.368985224,126.737918276,2,Toy & Games
2021-07-21,monitor,88.834989446,92.388389024,3,Computer
2021-07-21,laptop,65.145658927,73.436924609,4,Computer
2021-07-21,desk,65.145658927,66.330125453,4,Furniture
2021-07-21,headphones,65.145658927,66.330125453,4,Computer
2021-07-21,keyboard,63.961192401,65.145658927,7,Computer
2021-07-21,new world,62.776725875,65.145658927,8,Movie
2021-07-21,toilet paper,60.407792823,60.407792823,9,Grocery
2021-07-21,nintendo switch,58.038859771,61.592259349,10,Toy & Games
2021-07-21,office chair,58.038859771,62.776725875,10,Furniture
2021-07-22,monitor,82.96028905,90.174227229,1,Computer
2021-07-22,ps5,76.948673902,79.353319961,2,Toy & Games
2021-07-22,dune,70.937058753,70.937058753,3,Movie
2021-07-22,laptop,69.734735723,76.948673902,4,Computer
2021-07-22,n95 mask,64.925443605,67.330089664,5,Face Masks
2021-07-22,headphones,62.520797545,62.520797545,6,Computer
2021-07-22,xbox series x,60.116151486,63.723120575,7,Computer
2021-07-22,office chair,56.509182397,62.520797545,8,Furniture
2021-07-22,nintendo switch,56.509182397,58.913828456,8,Toy & Games
2021-07-22,toilet paper,55.306859367,56.509182397,10,Grocery
2021-07-23,monitor,73.460252601,82.175875791,1,Computer
2021-07-23,amazon ptime,68.479896493,72.215163574,2,Amazon
2021-07-23,office chair,68.479896493,70.970074547,2,Furniture
2021-07-23,nintendo switch,64.744629411,67.234807466,4,Toy & Games
2021-07-23,ps5,63.499540384,65.989718439,5,Toy & Games
2021-07-23,laptop,63.499540384,65.989718439,5,Computer
2021-07-23,desk,58.519184276,62.254451357,7,Furniture
2021-07-23,airpods,54.783917194,54.783917194,8,Airpods
2021-07-23,mouse pad,52.29373914,59.764273303,9,Computer
2021-07-23,headphones,52.29373914,54.783917194,9,Computer
2021-07-24,n95 mask,124.496473822,127.425802617,1,Face Masks
2021-07-24,ps5,71.768555497,76.162548691,2,Toy & Games
2021-07-24,office chair,71.768555497,73.233219895,2,Furniture
2021-07-24,desk,71.768555497,74.697884293,2,Furniture
2021-07-24,eggs,70.303891099,70.303891099,5,Grocery
2021-07-24,monitor,68.839226701,79.091877487,6,Computer
2021-07-24,headphones,64.445233508,65.909897906,7,Computer
2021-07-24,milk,62.98056911,62.98056911,8,Grocery
2021-07-24,laptop,62.98056911,76.162548691,8,Computer
2021-07-24,bananas,62.98056911,62.98056911,8,Grocery
2021-07-25,n95 mask,99.655293123,106.673271512,1,Face Masks
2021-07-25,monitor,85.619336345,88.426527701,2,Computer
2021-07-25,eggs,81.408549312,82.812144989,3,Grocery
2021-07-25,desk,80.004953634,84.215740667,4,Furniture
2021-07-25,office chair,78.601357956,82.812144989,5,Furniture
2021-07-25,amazon ptime,71.583379567,75.794166601,6,Amazon
2021-07-25,ssd,67.372592534,70.179783889,7,Computer
2021-07-25,keyboard,67.372592534,68.776188212,7,Computer
2021-07-25,laptop,64.565401178,64.565401178,9,Computer
2021-07-25,rick and morty,64.565401178,68.776188212,9,Movie
2021-07-26,eggs,79.309297318,80.493018174,1,Grocery
2021-07-26,headphones,78.125576463,80.493018174,2,Computer
2021-07-26,paper towels,66.288367908,66.288367908,3,Grocery
2021-07-26,n95 mask,65.104647052,66.288367908,4,Face Masks
2021-07-26,toilet paper,62.737205341,62.737205341,5,Grocery
2021-07-26,laptop,61.553484486,66.288367908,6,Computer
2021-07-26,desk,59.186042775,59.186042775,7,Furniture
2021-07-26,office chair,58.002321919,59.186042775,8,Furniture
2021-07-26,laptop stand,58.002321919,58.002321919,8,Computer
2021-07-26,nintendo switch,55.634880208,58.002321919,10,Toy & Games
2021-07-27,n95 mask,109.013633144,111.383494734,1,Face Masks
2021-07-27,monitor,80.575294063,82.945155653,2,Computer
2021-07-27,office chair,74.650640088,85.315017243,3,Furniture
2021-07-27,laptop,74.650640088,75.835570883,3,Computer
2021-07-27,webcam,72.280778498,72.280778498,5,Computer
2021-07-27,keyboard,67.541055317,68.725986112,6,Computer
2021-07-27,desk,63.986262932,66.356124522,7,Furniture
2021-07-27,nintendo switch,62.801332137,62.801332137,8,Toy & Games
2021-07-27,headphones,60.431470547,61.616401342,9,Computer
2021-07-27,laptop stand,58.061608957,59.246539752,10,Computer
2021-07-28,n95 mask,99.012360615,108.555720674,1,Face Masks
2021-07-28,laptop,77.539800482,85.890240534,2,Computer
2021-07-28,kindle,70.382280437,71.575200445,3,Computer
2021-07-28,monitor,67.996440422,71.575200445,4,Computer
2021-07-28,webcam,63.224760393,65.610600408,5,Computer
2021-07-28,face mask,62.031840385,62.031840385,6,Face Masks
2021-07-28,ps5,60.838920378,60.838920378,7,Toy & Games
2021-07-28,desk,58.453080363,62.031840385,8,Furniture
2021-07-28,backpack,57.260160356,60.838920378,9,Outdoor
2021-07-28,office chair,54.874320341,58.453080363,10,Furniture
2021-07-29,monitor,79.622491943,83.241696123,1,Computer
2021-07-29,office chair,79.622491943,90.480104481,1,Furniture
2021-07-29,n95 mask,76.003287764,80.828893337,3,Face Masks
2021-07-29,keyboard,73.590484978,77.209689157,4,Computer
2021-07-29,kindle,69.971280799,71.177682192,5,Computer
2021-07-29,laptop,66.35207662,76.003287764,6,Computer
2021-07-29,desk,61.526471047,66.35207662,7,Furniture
2021-07-29,paper towels,60.320069654,61.526471047,8,Grocery
2021-07-29,headphones,57.907266868,57.907266868,9,Computer
2021-07-29,ps5,57.907266868,60.320069654,9,Toy & Games
2021-07-30,ps5,78.938659447,91.468605391,1,Toy & Games
2021-07-30,grand tour,77.685664852,82.69764323,2,Movie
2021-07-30,n95 mask,77.685664852,80.191654041,2,Face Masks
2021-07-30,face mask,70.167697286,70.167697286,4,Face Masks
2021-07-30,monitor,61.396735125,65.155718909,5,Computer
2021-07-30,headphones,60.143740531,60.143740531,6,Computer
2021-07-30,office chair,60.143740531,62.64972972,6,Furniture
2021-07-30,desk,60.143740531,63.902724314,6,Furniture
2021-07-30,keyboard,52.625772965,55.131762153,9,Computer
2021-07-30,laptop,51.37277837,55.131762153,10,Computer
2021-07-31,headphones,86.804768246,98.574906313,1,Computer
2021-07-31,ps5,86.804768246,91.218570021,1,Toy & Games
2021-07-31,n95 mask,85.333500987,91.218570021,3,Face Masks
2021-07-31,desk,82.39096647,88.276035504,4,Furniture
2021-07-31,monitor,73.56336292,76.505897437,5,Computer
2021-07-31,eggs,64.73575937,64.73575937,6,Grocery
2021-07-31,backpack,64.73575937,64.73575937,6,Outdoor
2021-07-31,ssd,61.793224853,61.793224853,8,Computer
2021-07-31,amazon ptime,61.793224853,63.264492111,8,Amazon
2021-07-31,face mask,61.793224853,61.793224853,8,Face Masks
2021-07-31,office chair,61.793224853,61.793224853,8,Furniture
2021-07-31,laptop,61.793224853,73.56336292,8,Computer
2021-07-31,toilet paper,61.793224853,63.264492111,8,Grocery
2021-08-01,face mask,90.626881081,90.626881081,1,Face Masks
2021-08-01,ps5,82.130610979,90.626881081,2,Toy & Games
2021-08-01,nintendo switch,80.714565962,80.714565962,3,Toy & Games
2021-08-01,n95 mask,77.882475929,77.882475929,4,Face Masks
2021-08-01,eggs,73.634340878,75.050385895,5,Grocery
2021-08-01,office chair,73.634340878,73.634340878,5,Furniture
2021-08-01,monitor,72.218295861,76.466430912,7,Computer
2021-08-01,fire tv stick,69.386205827,69.386205827,8,TV
2021-08-01,backpack,69.386205827,69.386205827,8,Outdoor
2021-08-01,paper towels,63.72202576,63.72202576,10,Grocery
